,device_id,collect_time,url,picture_id,temperature,humidity,illuminance,soil_temperature,soil_humidity,pressure,wind_speed,photosynthetic,sun_exposure_time,COz,soil_ph,weather_id,label_name,label
16482,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-20-26-preset-7.jpeg,22292.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16483,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-20-26-preset-7.jpeg,22292.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16484,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-20-43-preset-8.jpeg,22293.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16485,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-20-43-preset-8.jpeg,22293.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16486,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-21-00-preset-9.jpeg,22294.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16487,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-21-00-preset-9.jpeg,22294.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16488,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-21-16-preset-10.jpeg,22295.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16489,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-21-16-preset-10.jpeg,22295.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16490,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-21-33-preset-11.jpeg,22296.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16491,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-21-33-preset-11.jpeg,22296.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16492,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-21-50-preset-12.jpeg,22297.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16493,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-21-50-preset-12.jpeg,22297.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16494,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-22-07-preset-13.jpeg,22298.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16495,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-22-07-preset-13.jpeg,22298.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16496,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-22-23-preset-14.jpeg,22299.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16497,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-22-23-preset-14.jpeg,22299.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16498,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-22-40-preset-15.jpeg,22300.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16499,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-22-40-preset-15.jpeg,22300.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16500,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-22-57-preset-16.jpeg,22301.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16501,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-22-57-preset-16.jpeg,22301.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16502,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-23-14-preset-17.jpeg,22302.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16503,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-23-14-preset-17.jpeg,22302.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16504,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-23-31-preset-18.jpeg,22303.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16505,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-23-31-preset-18.jpeg,22303.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16506,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-23-48-preset-19.jpeg,22304.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16507,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-23-48-preset-19.jpeg,22304.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16508,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-24-04-preset-20.jpeg,22305.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16509,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-24-04-preset-20.jpeg,22305.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16510,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-24-21-preset-21.jpeg,22306.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16511,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-24-21-preset-21.jpeg,22306.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16512,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-24-38-preset-22.jpeg,22307.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16513,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-24-38-preset-22.jpeg,22307.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16514,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-24-55-preset-23.jpeg,22308.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16515,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-24-55-preset-23.jpeg,22308.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16516,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-25-11-preset-24.jpeg,22309.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16517,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-25-11-preset-24.jpeg,22309.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16518,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-25-28-preset-25.jpeg,22310.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16519,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-25-28-preset-25.jpeg,22310.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16520,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-25-45-preset-26.jpeg,22311.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16521,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-25-45-preset-26.jpeg,22311.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16522,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-26-01-preset-27.jpeg,22312.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16523,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-26-01-preset-27.jpeg,22312.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16524,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-26-18-preset-28.jpeg,22313.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16525,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-26-18-preset-28.jpeg,22313.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16526,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-26-35-preset-29.jpeg,22314.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16527,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-26-35-preset-29.jpeg,22314.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16528,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-26-52-preset-30.jpeg,22315.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16529,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-26-52-preset-30.jpeg,22315.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16530,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-27-09-preset-31.jpeg,22316.0,26.8,86.0,849.2,20.3,25.4,12.6,0.0,55.0,1.6,25.0,12.84,54837.0,小喇叭口期,3
16531,xiangguanD4,17/7/2021 06,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-06-27-09-preset-31.jpeg,22316.0,28.1,81.2,1275.0,20.4,25.4,12.5,0.0,75.0,1.6,8.0,12.97,54841.0,小喇叭口期,3
16532,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-18-52-preset-1.jpeg,22379.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16533,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-18-52-preset-1.jpeg,22379.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16534,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-19-09-preset-2.jpeg,22380.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16535,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-19-09-preset-2.jpeg,22380.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16536,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-19-26-preset-3.jpeg,22381.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16537,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-19-26-preset-3.jpeg,22381.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16538,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-19-43-preset-4.jpeg,22382.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16539,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-19-43-preset-4.jpeg,22382.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16540,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-20-00-preset-5.jpeg,22383.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16541,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-20-00-preset-5.jpeg,22383.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16542,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-20-17-preset-6.jpeg,22384.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16543,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-20-17-preset-6.jpeg,22384.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16544,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-20-34-preset-7.jpeg,22385.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16545,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-20-34-preset-7.jpeg,22385.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16546,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-20-51-preset-8.jpeg,22386.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16547,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-20-51-preset-8.jpeg,22386.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16548,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-21-08-preset-9.jpeg,22387.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16549,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-21-08-preset-9.jpeg,22387.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16550,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-21-25-preset-10.jpeg,22388.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16551,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-21-25-preset-10.jpeg,22388.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16552,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-21-42-preset-11.jpeg,22389.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16553,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-21-42-preset-11.jpeg,22389.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16554,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-21-59-preset-12.jpeg,22390.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16555,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-21-59-preset-12.jpeg,22390.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16556,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-22-16-preset-13.jpeg,22391.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16557,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-22-16-preset-13.jpeg,22391.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16558,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-22-33-preset-14.jpeg,22392.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16559,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-22-33-preset-14.jpeg,22392.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16560,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-22-50-preset-15.jpeg,22393.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16561,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-22-50-preset-15.jpeg,22393.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16562,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-23-07-preset-16.jpeg,22394.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16563,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-23-07-preset-16.jpeg,22394.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16564,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-23-24-preset-17.jpeg,22395.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16565,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-23-24-preset-17.jpeg,22395.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16566,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-23-41-preset-18.jpeg,22396.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16567,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-23-41-preset-18.jpeg,22396.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16568,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-23-58-preset-19.jpeg,22397.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16569,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-23-58-preset-19.jpeg,22397.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16570,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-24-14-preset-20.jpeg,22398.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16571,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-24-14-preset-20.jpeg,22398.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16572,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-24-31-preset-21.jpeg,22399.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
16573,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-24-31-preset-21.jpeg,22399.0,26.4,85.0,2850.0,20.4,25.5,12.7,1.26,179.0,1.6,38.0,12.57,54857.0,小喇叭口期,3
16574,xiangguanD4,17/7/2021 08,https://daqing-haikang-image.oss-cn-hangzhou.aliyuncs.com/xiangguanD4-2021-07-17-08-24-48-preset-22.jpeg,22400.0,25.7,87.6,1602.5,20.4,25.5,12.8,0.88,87.0,1.6,0.0,12.65,54853.0,小喇叭口期,3
